1,19,3.583333333,29.206,,,1,263,,,1
1,19,3.666666667,29.207,,,1,263,,,1
1,19,3.75,29.209,,,1,264,,,1
1,19,3.833333333,29.208,,,1,263,,,1
1,19,3.916666667,29.209,,,1,264,,,1
1,19,4,29.206,,,1,263,,,1
1,19,4.083333333,29.207,,,1,263,,,1
1,19,4.166666667,29.206,,,1,263,,,1
1,19,4.25,29.207,,,1,263,,,1
1,19,4.333333333,29.207,,,1,263,,,1
1,19,4.416666667,29.206,,,1,263,,,1
1,19,4.5,29.207,,,1,263,,,1
1,19,4.583333333,29.207,,,1,263,,,1
1,19,4.666666667,29.206,,,1,263,,,1
1,19,4.75,29.207,,,1,263,,,1
1,19,4.833333333,29.208,,,1,263,,,1
1,19,4.916666667,29.208,,,1,263,,,1
1,19,5,29.208,,,1,263,,,1
1,19,5.083333333,29.207,,,1,263,,,1
1,19,5.166666667,29.211,,,1,264,,,1
1,19,5.25,29.205,,,1,263,,,1
1,19,5.333333333,29.209,,,1,264,,,1
1,19,5.416666667,29.208,,,1,263,,,1
1,19,5.5,29.209,,,1,264,,,1
1,19,5.583333333,29.208,,,1,263,,,1
1,19,5.666666667,29.208,,,1,263,,,1
1,19,5.75,29.206,,,1,263,,,1
1,19,5.833333333,29.208,,,1,263,,,1
1,19,5.916666667,29.207,,,1,263,,,1
1,19,6,29.208,,,1,263,,,1
1,19,6.083333333,29.207,,,1,263,,,1
1,19,6.166666667,29.206,,,1,263,,,1
1,19,6.25,29.208,,,1,263,,,1
1,19,6.333333333,29.206,,,1,263,,,1
1,19,6.416666667,29.208,,,1,263,,,1
1,19,6.5,29.206,,,1,263,,,1
1,19,6.583333333,29.208,,,1,263,,,1
1,19,6.666666667,29.209,,,1,264,,,1
1,19,6.75,29.208,,,1,263,,,1
1,19,6.833333333,29.21,,,1,264,,,1
1,19,6.916666667,29.209,,,1,264,,,1
1,19,7,29.209,,,1,264,,,1
1,19,7.083333333,29.206,,,1,263,,,1
1,19,7.166666667,29.206,,,1,263,,,1
1,19,7.25,29.209,,,1,264,,,1
1,19,7.333333333,29.207,,,1,263,,,1
1,19,7.416666667,29.207,,,1,263,,,1
1,19,7.5,29.208,,,1,263,,,1
1,19,7.583333333,29.209,,,1,264,,,1
1,19,7.666666667,29.208,,,1,263,,,1
1,19,7.75,29.206,,,1,263,,,1
1,19,7.833333333,29.209,,,1,264,,,1
1,19,7.916666667,29.208,,,1,263,,,1
1,19,8,29.208,,,1,263,,,1
1,19,8.083333333,29.208,,,1,263,,,1
1,19,8.166666667,29.208,,,1,263,,,1
1,19,8.25,29.208,,,1,263,,,1
1,19,8.333333333,29.207,,,1,263,,,1
1,19,8.416666667,29.209,,,1,264,,,1
1,19,8.5,29.208,,,1,263,,,1
1,19,8.583333333,29.207,,,1,263,,,1
1,19,8.666666667,29.206,,,1,263,,,1
1,19,8.75,29.208,,,1,263,,,1
1,19,8.833333333,29.208,,,1,263,,,1
1,19,8.916666667,29.209,,,1,264,,,1
1,19,9,29.206,,,1,263,,,1
1,19,9.083333333,29.209,,,1,264,,,1
1,19,9.166666667,29.207,,,1,263,,,1
1,19,9.25,29.209,,,1,264,,,1
1,19,9.333333333,29.208,,,1,263,,,1
1,19,9.416666667,29.209,,,1,264,,,1
1,19,9.5,29.208,,,1,263,,,1
1,19,9.583333333,29.208,,,1,263,,,1
1,19,9.666666667,29.207,,,1,263,,,1
1,19,9.75,29.207,,,1,263,,,1
1,19,9.833333333,29.208,,,1,263,,,1
1,19,9.916666667,29.209,,,1,264,,,1
1,19,10,29.207,,,1,263,,,1
1,19,10.08333333,29.208,,,1,263,,,1
1,19,10.16666667,29.207,,,1,263,,,1
1,19,10.25,29.209,,,1,264,,,1
1,19,10.33333333,29.208,,,1,263,,,1
1,19,10.41666667,29.207,,,1,263,,,1
1,19,10.5,29.208,,,1,263,,,1
1,19,10.58333333,29.207,,,1,263,,,1
1,19,10.66666667,29.207,,,1,263,,,1
1,19,10.75,29.208,,,1,263,,,1
1,19,10.83333333,29.209,,,1,264,,,1
1,19,10.91666667,29.207,,,1,263,,,1
1,19,11,29.208,,,1,263,,,1
1,19,11.08333333,29.206,,,1,263,,,1
1,19,11.16666667,29.207,,,1,263,,,1
1,19,11.25,29.205,,,1,263,,,1
1,19,11.33333333,29.208,,,1,263,,,1
1,19,11.41666667,29.207,,,1,263,,,1
1,19,11.5,29.208,,,1,263,,,1
1,19,11.58333333,29.207,,,1,263,,,1
1,19,11.66666667,29.208,,,1,263,,,1
1,19,11.75,29.209,,,1,264,,,1
1,19,11.83333333,29.208,,,1,263,,,1
1,19,11.91666667,29.208,,,1,263,,,1
1,19,12,29.206,,,1,263,,,1
1,19,12.08333333,29.208,,,1,263,,,1
1,19,12.16666667,29.208,,,1,263,,,1
1,19,12.25,29.207,,,1,263,,,1
1,19,12.33333333,29.207,,,1,263,,,1
1,19,12.41666667,29.207,,,1,263,,,1
1,19,12.5,29.207,,,1,263,,,1
1,19,12.58333333,29.209,,,1,264,,,1
1,19,12.66666667,29.206,,,1,263,,,1
1,19,12.75,29.208,,,1,263,,,1
1,19,12.83333333,29.207,,,1,263,,,1
1,19,12.91666667,29.209,,,1,264,,,1
1,19,13,29.208,,,1,263,,,1
1,19,13.08333333,29.207,,,1,263,,,1
1,19,13.16666667,29.208,,,1,263,,,1
1,19,13.25,29.206,,,1,263,,,1
1,19,13.33333333,29.208,,,1,263,,,1
1,19,13.41666667,29.208,,,1,263,,,1
1,19,13.5,29.207,,,1,263,,,1
1,19,13.58333333,29.206,,,1,263,,,1
1,19,13.66666667,29.205,,,1,263,,,1
1,19,13.75,29.206,,,1,263,,,1
1,19,13.83333333,29.206,,,1,263,,,1
1,19,13.91666667,29.205,,,1,263,,,1
1,19,14,29.207,,,1,263,,,1
1,19,14.08333333,29.208,,,1,263,,,1
1,19,14.16666667,29.206,,,1,263,,,1
1,19,14.25,29.205,,,1,263,,,1
1,19,14.33333333,29.208,,,1,263,,,1
1,19,14.41666667,29.208,,,1,263,,,1
1,19,14.5,29.209,,,1,264,,,1
1,19,14.58333333,29.209,,,1,264,,,1
1,19,14.66666667,29.207,,,1,263,,,1
1,19,14.75,29.206,,,1,263,,,1
1,19,14.83333333,29.208,,,1,263,,,1
1,19,14.91666667,29.207,,,1,263,,,1
1,19,15,29.208,,,1,263,,,1
1,19,15.08333333,29.207,,,1,263,,,1
1,19,15.16666667,29.206,,,1,263,,,1
1,19,15.25,29.206,,,1,263,,,1
1,19,15.33333333,29.207,,,1,263,,,1
1,19,15.41666667,29.206,,,1,263,,,1
1,19,15.5,29.204,,,1,262,,,1
1,19,15.58333333,29.207,,,1,263,,,1
1,19,15.66666667,29.207,,,1,263,,,1
1,19,15.75,29.207,,,1,263,,,1
1,19,15.83333333,29.206,,,1,263,,,1
1,19,15.91666667,29.206,,,1,263,,,1
1,19,16,29.207,,,1,263,,,1
1,19,16.08333333,29.207,,,1,263,,,1
1,19,16.16666667,29.205,,,1,263,,,1
1,19,16.25,29.205,,,1,263,,,1
1,19,16.33333333,29.208,,,1,263,,,1
1,19,16.41666667,29.206,,,1,263,,,1
1,19,16.5,29.206,,,1,263,,,1
1,19,16.58333333,29.204,,,1,262,,,1
1,19,16.66666667,29.206,,,1,263,,,1
1,19,16.75,29.205,,,1,263,,,1
1,19,16.83333333,29.204,,,1,262,,,1
1,19,16.91666667,29.208,,,1,263,,,1
1,19,17,29.204,,,1,262,,,1
1,19,17.08333333,29.204,,,1,262,,,1
1,19,17.16666667,29.206,,,1,263,,,1
1,19,17.25,29.204,,,1,262,,,1
1,19,17.33333333,29.206,,,1,263,,,1
1,19,17.41666667,29.205,,,1,263,,,1
1,19,17.5,29.206,,,1,263,,,1
1,19,17.58333333,29.205,,,1,263,,,1
1,19,17.66666667,29.204,,,1,262,,,1
1,19,17.75,29.204,,,1,262,,,1
1,19,17.83333333,29.204,,,1,262,,,1
1,19,17.91666667,29.205,,,1,263,,,1
1,19,18,29.205,,,1,263,,,1
1,19,18.08333333,29.204,,,1,262,,,1
1,19,18.16666667,29.203,,,1,262,,,1
1,19,18.25,29.205,,,1,263,,,1
1,19,18.33333333,29.205,,,1,263,,,1
1,19,18.41666667,29.205,,,1,263,,,1
1,19,18.5,29.205,,,1,263,,,1
1,19,18.58333333,29.201,,,1,262,,,1
1,19,18.66666667,29.204,,,1,262,,,1
1,19,18.75,29.204,,,1,262,,,1
1,19,18.83333333,29.205,,,1,263,,,1
1,19,18.91666667,29.204,,,1,262,,,1
1,19,19,29.205,,,1,263,,,1
1,19,19.08333333,29.203,,,1,262,,,1
1,19,19.16666667,29.203,,,1,262,,,1
1,19,19.25,29.204,,,1,262,,,1
1,19,19.33333333,29.203,,,1,262,,,1
1,19,19.41666667,29.202,,,1,262,,,1
1,19,19.5,29.204,,,1,262,,,1
1,19,19.58333333,29.205,,,1,263,,,1
1,19,19.66666667,29.203,,,1,262,,,1
1,19,19.75,29.204,,,1,262,,,1
1,19,19.83333333,29.204,,,1,262,,,1
1,19,19.91666667,29.203,,,1,262,,,1
1,19,20,29.204,,,1,262,,,1
1,19,20.08333333,29.204,,,1,262,,,1
1,19,20.16666667,29.204,,,1,262,,,1
1,19,20.25,29.205,,,1,263,,,1
1,19,20.33333333,29.203,,,1,262,,,1
1,19,20.41666667,29.201,,,1,262,,,1
1,19,20.5,29.202,,,1,262,,,1
1,19,20.58333333,29.204,,,1,262,,,1
1,19,20.66666667,29.203,,,1,262,,,1
1,19,20.75,29.203,,,1,262,,,1
1,19,20.83333333,29.203,,,1,262,,,1
1,19,20.91666667,29.203,,,1,262,,,1
1,19,21,29.202,,,1,262,,,1
1,19,21.08333333,29.203,,,1,262,,,1
1,19,21.16666667,29.203,,,1,262,,,1
1,19,21.25,29.203,,,1,262,,,1
1,19,21.33333333,29.201,,,1,262,,,1
1,19,21.41666667,29.201,,,1,262,,,1
1,19,21.5,29.203,,,1,262,,,1
1,19,21.58333333,29.2,,,1,261,,,1
1,19,21.66666667,29.203,,,1,262,,,1
1,19,21.75,29.202,,,1,262,,,1
1,19,21.83333333,29.202,,,1,262,,,1
1,19,21.91666667,29.202,,,1,262,,,1
1,19,22,29.203,,,1,262,,,1
1,19,22.08333333,29.202,,,1,262,,,1
1,19,22.16666667,29.202,,,1,262,,,1
1,19,22.25,29.202,,,1,262,,,1
1,19,22.33333333,29.201,,,1,262,,,1
1,19,22.41666667,29.202,,,1,262,,,1
1,19,22.5,29.199,,,1,261,,,1
1,19,22.58333333,29.201,,,1,262,,,1
1,19,22.66666667,29.202,,,1,262,,,1
1,19,22.75,29.202,,,1,262,,,1
1,19,22.83333333,29.201,,,1,262,,,1
1,19,22.91666667,29.201,,,1,262,,,1
1,19,23,29.202,,,1,262,,,1
1,19,23.08333333,29.201,,,1,262,,,1
1,19,23.16666667,29.202,,,1,262,,,1
1,19,23.25,29.202,,,1,262,,,1
1,19,23.33333333,29.201,,,1,262,,,1
1,19,23.41666667,29.201,,,1,262,,,1
1,19,23.5,29.2,,,1,261,,,1
1,19,23.58333333,29.202,,,1,262,,,1
1,19,23.66666667,29.201,,,1,262,,,1
1,19,23.75,29.2,,,1,261,,,1
1,19,23.83333333,29.2,,,1,261,,,1
1,19,23.91666667,29.2,,,1,261,,,1
1,20,24,29.201,,,1,262,,,1
1,20,24.08333333,29.2,,,1,261,,,1
1,20,24.16666667,29.2,,,1,261,,,1
1,20,24.25,29.2,,,1,261,,,1
1,20,24.33333333,29.199,,,1,261,,,1
1,20,24.41666667,29.199,,,1,261,,,1
1,20,24.5,29.202,,,1,262,,,1
1,20,24.58333333,29.199,,,1,261,,,1
1,20,24.66666667,29.202,,,1,262,,,1
1,20,24.75,29.202,,,1,262,,,1
1,20,24.83333333,29.202,,,1,262,,,1
1,20,24.91666667,29.201,,,1,262,,,1
1,20,25,29.201,,,1,262,,,1
1,20,25.08333333,29.2,,,1,261,,,1
1,20,25.16666667,29.2,,,1,261,,,1
1,20,25.25,29.199,,,1,261,,,1
1,20,25.33333333,29.2,,,1,261,,,1
1,20,25.41666667,29.201,,,1,262,,,1
1,20,25.5,29.202,,,1,262,,,1
1,20,25.58333333,29.2,,,1,261,,,1
1,20,25.66666667,29.202,,,1,262,,,1
1,20,25.75,29.201,,,1,262,,,1
1,20,25.83333333,29.201,,,1,262,,,1
1,20,25.91666667,29.2,,,1,261,,,1
1,20,26,29.202,,,1,262,,,1
1,20,26.08333333,29.201,,,1,262,,,1
1,20,26.16666667,29.202,,,1,262,,,1
1,20,26.25,29.2,,,1,261,,,1
1,20,26.33333333,29.198,,,1,261,,,1
1,20,26.41666667,29.2,,,1,261,,,1
1,20,26.5,29.2,,,1,261,,,1
1,20,26.58333333,29.201,,,1,262,,,1
1,20,26.66666667,29.199,,,1,261,,,1
1,20,26.75,29.199,,,1,261,,,1
1,20,26.83333333,29.199,,,1,261,,,1
1,20,26.91666667,29.197,,,1,261,,,1
1,20,27,29.201,,,1,262,,,1
1,20,27.08333333,29.199,,,1,261,,,1
1,20,27.16666667,29.2,,,1,261,,,1
1,20,27.25,29.199,,,1,261,,,1
1,20,27.33333333,29.198,,,1,261,,,1
1,20,27.41666667,29.199,,,1,261,,,1
1,20,27.5,29.199,,,1,261,,,1
1,20,27.58333333,29.199,,,1,261,,,1
1,20,27.66666667,29.197,,,1,261,,,1
1,20,27.75,29.198,,,1,261,,,1
1,20,27.83333333,29.201,,,1,262,,,1
1,20,27.91666667,29.2,,,1,261,,,1
1,20,28,29.199,,,1,261,,,1
1,20,28.08333333,29.198,,,1,261,,,1
1,20,28.16666667,29.199,,,1,261,,,1
1,20,28.25,29.198,,,1,261,,,1
1,20,28.33333333,29.199,,,1,261,,,1
1,20,28.41666667,29.198,,,1,261,,,1
1,20,28.5,29.201,,,1,262,,,1
1,20,28.58333333,29.199,,,1,261,,,1
1,20,28.66666667,29.197,,,1,261,,,1
1,20,28.75,29.195,,,1,260,,,1
1,20,28.83333333,29.199,,,1,261,,,1
1,20,28.91666667,29.199,,,1,261,,,1
1,20,29,29.2,,,1,261,,,1
1,20,29.08333333,29.199,,,1,261,,,1
1,20,29.16666667,29.199,,,1,261,,,1
1,20,29.25,29.198,,,1,261,,,1
1,20,29.33333333,29.198,,,1,261,,,1
1,20,29.41666667,29.199,,,1,261,,,1
1,20,29.5,29.199,,,1,261,,,1
1,20,29.58333333,29.198,,,1,261,,,1
1,20,29.66666667,29.198,,,1,261,,,1
1,20,29.75,29.2,,,1,261,,,1
1,20,29.83333333,29.198,,,1,261,,,1
1,20,29.91666667,29.199,,,1,261,,,1
1,20,30,29.198,,,1,261,,,1
1,20,30.08333333,29.198,,,1,261,,,1
1,20,30.16666667,29.199,,,1,261,,,1
1,20,30.25,29.2,,,1,261,,,1
1,20,30.33333333,29.198,,,1,261,,,1
1,20,30.41666667,29.197,,,1,261,,,1
1,20,30.5,29.198,,,1,261,,,1
1,20,30.58333333,29.2,,,1,261,,,1
1,20,30.66666667,29.198,,,1,261,,,1
1,20,30.75,29.199,,,1,261,,,1
1,20,30.83333333,29.198,,,1,261,,,1
1,20,30.91666667,29.197,,,1,261,,,1
1,20,31,29.198,,,1,261,,,1
1,20,31.08333333,29.199,,,1,261,,,1
1,20,31.16666667,29.196,,,1,260,,,1
1,20,31.25,29.197,,,1,261,,,1
1,20,31.33333333,29.197,,,1,261,,,1
1,20,31.41666667,29.196,,,1,260,,,1
1,20,31.5,29.196,,,1,260,,,1
1,20,31.58333333,29.197,,,1,261,,,1
1,20,31.66666667,29.197,,,1,261,,,1
1,20,31.75,29.196,,,1,260,,,1
1,20,31.83333333,29.197,,,1,261,,,1
1,20,31.91666667,29.198,,,1,261,,,1
1,20,32,29.197,,,1,261,,,1
1,20,32.08333333,29.197,,,1,261,,,1
1,20,32.16666667,29.199,,,1,261,,,1
1,20,32.25,29.196,,,1,260,,,1
1,20,32.33333333,29.199,,,1,261,,,1
1,20,32.41666667,29.197,,,1,261,,,1
1,20,32.5,29.198,,,1,261,,,1
1,20,32.58333333,29.197,,,1,261,,,1
1,20,32.66666667,29.198,,,1,261,,,1
1,20,32.75,29.197,,,1,261,,,1
1,20,32.83333333,29.198,,,1,261,,,1
1,20,32.91666667,29.199,,,1,261,,,1
1,20,33,29.196,,,1,260,,,1
1,20,33.08333333,29.197,,,1,261,,,1
1,20,33.16666667,29.198,,,1,261,,,1
1,20,33.25,29.196,,,1,260,,,1
1,20,33.33333333,29.197,,,1,261,,,1
1,20,33.41666667,29.197,,,1,261,,,1
1,20,33.5,29.196,,,1,260,,,1
1,20,33.58333333,29.198,,,1,261,,,1
1,20,33.66666667,29.197,,,1,261,,,1
1,20,33.75,29.197,,,1,261,,,1
1,20,33.83333333,29.198,,,1,261,,,1
1,20,33.91666667,29.196,,,1,260,,,1
1,20,34,29.195,,,1,260,,,1
1,20,34.08333333,29.197,,,1,261,,,1
1,20,34.16666667,29.197,,,1,261,,,1
1,20,34.25,29.198,,,1,261,,,1
1,20,34.33333333,29.199,,,1,261,,,1
1,20,34.41666667,29.196,,,1,260,,,1
1,20,34.5,29.197,,,1,261,,,1
1,20,34.58333333,29.198,,,1,261,,,1
1,20,34.66666667,29.196,,,1,260,,,1
1,20,34.75,29.196,,,1,260,,,1
1,20,34.83333333,29.196,,,1,260,,,1
1,20,34.91666667,29.197,,,1,261,,,1
1,20,35,29.197,,,1,261,,,1
1,20,35.08333333,29.195,,,1,260,,,1
1,20,35.16666667,29.196,,,1,260,,,1
1,20,35.25,29.197,,,1,261,,,1
1,20,35.33333333,29.196,,,1,260,,,1
1,20,35.41666667,29.195,,,1,260,,,1
1,20,35.5,29.195,,,1,260,,,1
1,20,35.58333333,29.196,,,1,260,,,1
1,20,35.66666667,29.195,,,1,260,,,1
1,20,35.75,29.196,,,1,260,,,1
1,20,35.83333333,29.198,,,1,261,,,1
1,20,35.91666667,29.197,,,1,261,,,1
1,20,36,29.197,,,1,261,,,1
1,20,36.08333333,29.196,,,1,260,,,1
1,20,36.16666667,29.196,,,1,260,,,1
1,20,36.25,29.197,,,1,261,,,1
1,20,36.33333333,29.197,,,1,261,,,1
1,20,36.41666667,29.196,,,1,260,,,1
1,20,36.5,29.196,,,1,260,,,1
1,20,36.58333333,29.194,,,1,260,,,1
1,20,36.66666667,29.196,,,1,260,,,1
1,20,36.75,29.196,,,1,260,,,1
1,20,36.83333333,29.195,,,1,260,,,1
1,20,36.91666667,29.195,,,1,260,,,1
1,20,37,29.195,,,1,260,,,1
1,20,37.08333333,29.194,,,1,260,,,1
1,20,37.16666667,29.195,,,1,260,,,1
1,20,37.25,29.196,,,1,260,,,1
1,20,37.33333333,29.195,,,1,260,,,1
1,20,37.41666667,29.196,,,1,260,,,1
1,20,37.5,29.194,,,1,260,,,1
1,20,37.58333333,29.196,,,1,260,,,1
1,20,37.66666667,29.193,,,1,260,,,1
1,20,37.75,29.194,,,1,260,,,1
1,20,37.83333333,29.194,,,1,260,,,1
1,20,37.91666667,29.193,,,1,260,,,1
1,20,38,29.195,,,1,260,,,1
1,20,38.08333333,29.196,,,1,260,,,1
1,20,38.16666667,29.195,,,1,260,,,1
1,20,38.25,29.195,,,1,260,,,1
1,20,38.33333333,29.196,,,1,260,,,1
1,20,38.41666667,29.196,,,1,260,,,1
1,20,38.5,29.194,,,1,260,,,1
1,20,38.58333333,29.196,,,1,260,,,1
1,20,38.66666667,29.195,,,1,260,,,1
1,20,38.75,29.194,,,1,260,,,1
1,20,38.83333333,29.193,,,1,260,,,1
1,20,38.91666667,29.194,,,1,260,,,1
1,20,39,29.195,,,1,260,,,1
1,20,39.08333333,29.195,,,1,260,,,1
1,20,39.16666667,29.195,,,1,260,,,1
1,20,39.25,29.195,,,1,260,,,1
1,20,39.33333333,29.193,,,1,260,,,1
1,20,39.41666667,29.194,,,1,260,,,1
1,20,39.5,29.194,,,1,260,,,1
1,20,39.58333333,29.194,,,1,260,,,1
1,20,39.66666667,29.194,,,1,260,,,1
1,20,39.75,29.194,,,1,260,,,1
1,20,39.83333333,29.194,,,1,260,,,1
1,20,39.91666667,29.193,,,1,260,,,1
1,20,40,29.195,,,1,260,,,1
1,20,40.08333333,29.195,,,1,260,,,1
1,20,40.16666667,29.195,,,1,260,,,1
1,20,40.25,29.193,,,1,260,,,1
1,20,40.33333333,29.193,,,1,260,,,1
1,20,40.41666667,29.192,,,1,260,,,1
1,20,40.5,29.193,,,1,260,,,1
1,20,40.58333333,29.193,,,1,260,,,1
1,20,40.66666667,29.192,,,1,260,,,1
1,20,40.75,29.193,,,1,260,,,1
1,20,40.83333333,29.192,,,1,260,,,1
1,20,40.91666667,29.193,,,1,260,,,1
1,20,41,29.193,,,1,260,,,1
1,20,41.08333333,29.194,,,1,260,,,1
1,20,41.16666667,29.191,,,1,259,,,1
1,20,41.25,29.193,,,1,260,,,1
1,20,41.33333333,29.192,,,1,260,,,1
1,20,41.41666667,29.192,,,1,260,,,1
1,20,41.5,29.189,,,1,259,,,1
1,20,41.58333333,29.193,,,1,260,,,1
1,20,41.66666667,29.191,,,1,259,,,1
1,20,41.75,29.192,,,1,260,,,1
1,20,41.83333333,29.191,,,1,259,,,1
1,20,41.91666667,29.189,,,1,259,,,1
1,20,42,29.194,,,1,260,,,1
1,20,42.08333333,29.19,,,1,259,,,1
1,20,42.16666667,29.19,,,1,259,,,1
1,20,42.25,29.191,,,1,259,,,1
1,20,42.33333333,29.191,,,1,259,,,1
1,20,42.41666667,29.192,,,1,260,,,1
1,20,42.5,29.192,,,1,260,,,1
1,20,42.58333333,29.192,,,1,260,,,1
1,20,42.66666667,29.193,,,1,260,,,1
1,20,42.75,29.191,,,1,259,,,1
1,20,42.83333333,29.192,,,1,260,,,1
1,20,42.91666667,29.19,,,1,259,,,1
1,20,43,29.19,,,1,259,,,1
1,20,43.08333333,29.191,,,1,259,,,1
1,20,43.16666667,29.191,,,1,259,,,1
1,20,43.25,29.192,,,1,260,,,1
1,20,43.33333333,29.191,,,1,259,,,1
1,20,43.41666667,29.191,,,1,259,,,1
1,20,43.5,29.192,,,1,260,,,1
1,20,43.58333333,29.191,,,1,259,,,1
1,20,43.66666667,29.187,,,1,258,,,1
1,20,43.75,29.19,,,1,259,,,1
1,20,43.83333333,29.191,,,1,259,,,1
1,20,43.91666667,29.189,,,1,259,,,1
1,20,44,29.191,,,1,259,,,1
1,20,44.08333333,29.189,,,1,259,,,1
1,20,44.16666667,29.191,,,1,259,,,1
1,20,44.25,29.189,,,1,259,,,1
1,20,44.33333333,29.191,,,1,259,,,1
1,20,44.41666667,29.189,,,1,259,,,1
1,20,44.5,29.19,,,1,259,,,1
1,20,44.58333333,29.189,,,1,259,,,1
1,20,44.66666667,29.19,,,1,259,,,1
1,20,44.75,29.189,,,1,259,,,1
1,20,44.83333333,29.189,,,1,259,,,1
1,20,44.91666667,29.189,,,1,259,,,1
1,20,45,29.19,,,1,259,,,1
1,20,45.08333333,29.19,,,1,259,,,1
1,20,45.16666667,29.191,,,1,259,,,1
1,20,45.25,29.192,,,1,260,,,1
1,20,45.33333333,29.19,,,1,259,,,1
1,20,45.41666667,29.19,,,1,259,,,1
1,20,45.5,29.189,,,1,259,,,1
1,20,45.58333333,29.188,,,1,259,,,1
1,20,45.66666667,29.188,,,1,259,,,1
1,20,45.75,29.188,,,1,259,,,1
1,20,45.83333333,29.189,,,1,259,,,1
1,20,45.91666667,29.19,,,1,259,,,1
1,20,46,29.189,,,1,259,,,1
1,20,46.08333333,29.187,,,1,258,,,1
1,20,46.16666667,29.189,,,1,259,,,1
1,20,46.25,29.189,,,1,259,,,1
1,20,46.33333333,29.189,,,1,259,,,1
1,20,46.41666667,29.188,,,1,259,,,1
1,20,46.5,29.189,,,1,259,,,1
1,20,46.58333333,29.188,,,1,259,,,1
1,20,46.66666667,29.189,,,1,259,,,1
1,20,46.75,29.19,,,1,259,,,1
1,20,46.83333333,29.188,,,1,259,,,1
1,20,46.91666667,29.188,,,1,259,,,1
1,20,47,29.189,,,1,259,,,1
1,20,47.08333333,29.188,,,1,259,,,1
1,20,47.16666667,29.187,,,1,258,,,1
1,20,47.25,29.189,,,1,259,,,1
1,20,47.33333333,29.19,,,1,259,,,1
1,20,47.41666667,29.188,,,1,259,,,1
1,20,47.5,29.189,,,1,259,,,1
1,20,47.58333333,29.189,,,1,259,,,1
1,20,47.66666667,29.188,,,1,259,,,1
1,20,47.75,29.188,,,1,259,,,1
1,20,47.83333333,29.188,,,1,259,,,1
1,20,47.91666667,29.187,,,1,258,,,1
1,21,48,29.189,,,1,259,,,1
1,21,48.08333333,29.187,,,1,258,,,1
1,21,48.16666667,29.187,,,1,258,,,1
1,21,48.25,29.188,,,1,259,,,1
1,21,48.33333333,29.187,,,1,258,,,1
1,21,48.41666667,29.188,,,1,259,,,1
1,21,48.5,29.188,,,1,259,,,1
1,21,48.58333333,29.188,,,1,259,,,1
1,21,48.66666667,29.186,,,1,258,,,1
1,21,48.75,29.188,,,1,259,,,1
1,21,48.83333333,29.188,,,1,259,,,1
1,21,48.91666667,29.187,,,1,258,,,1
1,21,49,29.188,,,1,259,,,1
1,21,49.08333333,29.187,,,1,258,,,1
1,21,49.16666667,29.187,,,1,258,,,1
1,21,49.25,29.186,,,1,258,,,1
1,21,49.33333333,29.187,,,1,258,,,1
1,21,49.41666667,29.187,,,1,258,,,1
1,21,49.5,29.186,,,1,258,,,1
1,21,49.58333333,29.186,,,1,258,,,1
1,21,49.66666667,29.187,,,1,258,,,1
1,21,49.75,29.187,,,1,258,,,1
1,21,49.83333333,29.185,,,1,258,,,1
1,21,49.91666667,29.186,,,1,258,,,1
1,21,50,29.185,,,1,258,,,1
1,21,50.08333333,29.186,,,1,258,,,1
1,21,50.16666667,29.187,,,1,258,,,1
1,21,50.25,29.184,,,1,258,,,1
